date,AUD,JPY,USD
2010-02-12 16:00:00,0.021351,-0.000881,0.006278
2010-02-14 16:00:00,0.021370,-0.000915,0.006307
2010-02-15 16:00:00,0.021448,-0.001048,0.006448
2010-02-16 16:00:00,0.021472,-0.001058,0.006441
2010-02-17 16:00:00,0.021449,-0.001202,0.006621
2010-02-18 16:00:00,0.021478,-0.001147,0.006468
2010-02-19 16:00:00,0.021230,-0.001132,0.006540
2010-02-21 16:00:00,0.021171,-0.001310,0.006614
2010-02-22 16:00:00,0.021170,-0.001331,0.006478
2010-02-23 16:00:00,0.021082,-0.001268,0.006489
2010-02-24 16:00:00,0.021178,-0.001130,0.006607
2010-02-25 16:00:00,0.021194,-0.001030,0.006589
2010-02-26 16:00:00,0.021231,-0.000907,0.006496
2010-02-28 16:00:00,0.021179,-0.000992,0.006326
2010-03-01 16:00:00,0.021473,-0.001163,0.006406
2010-03-02 16:00:00,0.021533,-0.001111,0.006379
2010-03-03 16:00:00,0.021586,-0.001118,0.006300
2010-03-04 16:00:00,0.021708,-0.001259,0.006105
2010-03-05 16:00:00,0.021497,-0.001262,0.006006
2010-03-07 16:00:00,0.021351,-0.001186,0.005988
2010-03-08 16:00:00,0.021275,-0.001188,0.005905
2010-03-09 16:00:00,0.021280,-0.001210,0.006018
2010-03-10 16:00:00,0.021318,-0.001186,0.006000
2010-03-11 16:00:00,0.021428,-0.001164,0.006075
2010-03-12 16:00:00,0.021480,-0.001179,0.006217
2010-03-14 16:00:00,0.021490,-0.001188,0.006292
2010-03-15 16:00:00,0.021683,-0.001145,0.006236
2010-03-16 16:00:00,0.021673,-0.001063,0.006290
2010-03-17 16:00:00,0.021716,-0.000809,0.006467
2010-03-18 16:00:00,0.021823,-0.000824,0.006363
2010-03-19 16:00:00,0.021790,-0.000861,0.006189
2010-03-21 16:00:00,0.021844,-0.000812,0.006228
2010-03-22 16:00:00,0.021759,-0.000794,0.006472
2010-03-23 16:00:00,0.021770,-0.000995,0.006512
2010-03-24 16:00:00,0.021717,-0.001048,0.006580
2010-03-25 16:00:00,0.021786,-0.001089,0.006613
2010-03-26 16:00:00,0.021802,-0.000951,0.006660
2010-03-28 16:00:00,0.021696,-0.001038,0.006775
2010-03-29 16:00:00,0.021683,-0.001058,0.006646
2010-03-30 16:00:00,0.021617,-0.001220,0.006379
2010-03-31 16:00:00,0.021581,-0.001219,0.006298
2010-04-01 16:00:00,0.021540,-0.001095,0.006299
2010-04-02 16:00:00,0.021699,-0.001206,0.006355
2010-04-04 16:00:00,0.021926,-0.001165,0.006382
2010-04-05 16:00:00,0.021958,-0.001148,0.006423
2010-04-06 16:00:00,0.022009,-0.001021,0.006334
2010-04-07 16:00:00,0.022028,-0.000993,0.006282
2010-04-08 16:00:00,0.021971,-0.001210,0.006255
2010-04-09 16:00:00,0.021884,-0.001151,0.006220
2010-04-11 16:00:00,0.021924,-0.001383,0.006192
2010-04-12 16:00:00,0.021885,-0.001239,0.006083
2010-04-13 16:00:00,0.021876,-0.001312,0.005922
2010-04-14 16:00:00,0.021709,-0.001217,0.006006
2010-04-15 16:00:00,0.021861,-0.000995,0.005965
2010-04-16 16:00:00,0.021814,-0.000905,0.005944
2010-04-18 16:00:00,0.021887,-0.000905,0.006012
2010-04-19 16:00:00,0.021945,-0.001175,0.006161
2010-04-20 16:00:00,0.021750,-0.001162,0.006185
2010-04-21 16:00:00,0.021903,-0.001207,0.006074
2010-04-22 16:00:00,0.021843,-0.001284,0.005935
2010-04-23 16:00:00,0.021781,-0.001086,0.005995
2010-04-25 16:00:00,0.021732,-0.001227,0.005891
2010-04-26 16:00:00,0.021772,-0.001304,0.005806
2010-04-27 16:00:00,0.021604,-0.001387,0.005852
2010-04-28 16:00:00,0.021584,-0.001381,0.005938
2010-04-29 16:00:00,0.021684,-0.001544,0.005999
2010-04-30 16:00:00,0.021720,-0.001574,0.005833
2010-05-02 16:00:00,0.021819,-0.001677,0.005817
2010-05-03 16:00:00,0.021718,-0.001620,0.005865
2010-05-04 16:00:00,0.021608,-0.001616,0.005920
2010-05-05 16:00:00,0.021490,-0.001594,0.005822
2010-05-06 16:00:00,0.021429,-0.001649,0.005874
2010-05-07 16:00:00,0.021514,-0.001705,0.005999
2010-05-09 16:00:00,0.021677,-0.001597,0.006082
2010-05-10 16:00:00,0.021732,-0.001515,0.006103
2010-05-11 16:00:00,0.021693,-0.001711,0.005977
2010-05-12 16:00:00,0.021725,-0.001698,0.006052
2010-05-13 16:00:00,0.021732,-0.001804,0.005820
2010-05-14 16:00:00,0.021663,-0.001844,0.005645
2010-05-16 16:00:00,0.021652,-0.001861,0.005489
2010-05-17 16:00:00,0.021723,-0.001864,0.005502
2010-05-18 16:00:00,0.021627,-0.001806,0.005354
2010-05-19 16:00:00,0.021576,-0.001736,0.005407
2010-05-20 16:00:00,0.021501,-0.001767,0.005291
2010-05-21 16:00:00,0.021615,-0.001850,0.005226
2010-05-23 16:00:00,0.021574,-0.001784,0.005022
2010-05-24 16:00:00,0.021776,-0.001800,0.005039
2010-05-25 16:00:00,0.021698,-0.001783,0.005103
2010-05-26 16:00:00,0.021827,-0.001772,0.005141
2010-05-27 16:00:00,0.021936,-0.001656,0.005025
2010-05-28 16:00:00,0.021845,-0.001591,0.005064
2010-05-30 16:00:00,0.021959,-0.001583,0.004955
2010-05-31 16:00:00,0.021821,-0.001584,0.004918
2010-06-01 16:00:00,0.021868,-0.001604,0.004961
2010-06-02 16:00:00,0.021731,-0.001656,0.004881
2010-06-03 16:00:00,0.021728,-0.001717,0.004907
2010-06-04 16:00:00,0.021872,-0.001713,0.004992
2010-06-06 16:00:00,0.021960,-0.001627,0.005047
2010-06-07 16:00:00,0.021965,-0.001652,0.005036
2010-06-08 16:00:00,0.021947,-0.001585,0.005250
2010-06-09 16:00:00,0.021979,-0.001542,0.005541
2010-06-10 16:00:00,0.022142,-0.001387,0.005677
2010-06-11 16:00:00,0.022148,-0.001428,0.005609
2010-06-13 16:00:00,0.022227,-0.001460,0.005907
2010-06-14 16:00:00,0.022160,-0.001650,0.005973
2010-06-15 16:00:00,0.022313,-0.001774,0.006187
2010-06-16 16:00:00,0.022347,-0.001810,0.006432
2010-06-17 16:00:00,0.022443,-0.001825,0.006358
2010-06-18 16:00:00,0.022280,-0.001644,0.006521
2010-06-20 16:00:00,0.022312,-0.001634,0.006597
2010-06-21 16:00:00,0.022199,-0.001527,0.006553
2010-06-22 16:00:00,0.022149,-0.001455,0.006643
2010-06-23 16:00:00,0.022135,-0.001419,0.006887
2010-06-24 16:00:00,0.022170,-0.001573,0.007028
2010-06-25 16:00:00,0.022144,-0.001518,0.006800
2010-06-27 16:00:00,0.022203,-0.001577,0.006652
2010-06-28 16:00:00,0.022240,-0.001380,0.006704
2010-06-29 16:00:00,0.022189,-0.001192,0.006572
2010-06-30 16:00:00,0.022095,-0.001055,0.006726
2010-07-01 16:00:00,0.022126,-0.000980,0.006633
2010-07-02 16:00:00,0.022172,-0.000874,0.006777
2010-07-04 16:00:00,0.022081,-0.000911,0.006629
2010-07-05 16:00:00,0.022094,-0.000943,0.006638
2010-07-06 16:00:00,0.021916,-0.000932,0.006690
2010-07-07 16:00:00,0.022077,-0.001008,0.006814
2010-07-08 16:00:00,0.022148,-0.000948,0.006565
2010-07-09 16:00:00,0.022116,-0.000928,0.006801
2010-07-11 16:00:00,0.022102,-0.000872,0.006814
2010-07-12 16:00:00,0.022039,-0.000814,0.006893
2010-07-13 16:00:00,0.022077,-0.000899,0.006951
2010-07-14 16:00:00,0.022225,-0.000933,0.006936
2010-07-15 16:00:00,0.022181,-0.001072,0.006999
2010-07-16 16:00:00,0.022179,-0.001098,0.007057
2010-07-18 16:00:00,0.022329,-0.001077,0.007003
2010-07-19 16:00:00,0.022237,-0.001047,0.007031
2010-07-20 16:00:00,0.022208,-0.001012,0.007131
2010-07-21 16:00:00,0.022217,-0.000970,0.006980
2010-07-22 16:00:00,0.022373,-0.000943,0.006951
2010-07-23 16:00:00,0.022124,-0.000906,0.006904
2010-07-25 16:00:00,0.022284,-0.000875,0.007030
2010-07-26 16:00:00,0.022294,-0.000810,0.007058
2010-07-27 16:00:00,0.022185,-0.001064,0.007102
2010-07-28 16:00:00,0.022189,-0.001145,0.007051
2010-07-29 16:00:00,0.022108,-0.001118,0.007028
2010-07-30 16:00:00,0.022210,-0.001122,0.006927
2010-08-01 16:00:00,0.022107,-0.000910,0.006842
2010-08-02 16:00:00,0.022243,-0.000899,0.006773
2010-08-03 16:00:00,0.022192,-0.000812,0.006838
2010-08-04 16:00:00,0.022172,-0.000847,0.006970
2010-08-05 16:00:00,0.022206,-0.000973,0.007024
2010-08-06 16:00:00,0.022251,-0.000976,0.007060
2010-08-08 16:00:00,0.022232,-0.001055,0.007119
2010-08-09 16:00:00,0.022314,-0.000988,0.007115
2010-08-10 16:00:00,0.022398,-0.001190,0.007189
2010-08-11 16:00:00,0.022591,-0.001193,0.007111
2010-08-12 16:00:00,0.022493,-0.001188,0.007184
2010-08-13 16:00:00,0.022478,-0.001259,0.007247
2010-08-15 16:00:00,0.022427,-0.001389,0.007244
2010-08-16 16:00:00,0.022457,-0.001499,0.007091
2010-08-17 16:00:00,0.022430,-0.001621,0.007084
2010-08-18 16:00:00,0.022405,-0.001712,0.007133
2010-08-19 16:00:00,0.022485,-0.001858,0.007173
2010-08-20 16:00:00,0.022466,-0.002055,0.007253
2010-08-22 16:00:00,0.022538,-0.002129,0.007271
2010-08-23 16:00:00,0.022570,-0.002035,0.007163
2010-08-24 16:00:00,0.022580,-0.002054,0.007409
2010-08-25 16:00:00,0.022620,-0.002063,0.007505
2010-08-26 16:00:00,0.022774,-0.002151,0.007465
2010-08-27 16:00:00,0.022761,-0.002007,0.007405
2010-08-29 16:00:00,0.022869,-0.002080,0.007564
2010-08-30 16:00:00,0.022922,-0.002038,0.007542
2010-08-31 16:00:00,0.022911,-0.002026,0.007524
2010-09-01 16:00:00,0.022918,-0.001989,0.007546
2010-09-02 16:00:00,0.022985,-0.002209,0.007432
2010-09-03 16:00:00,0.022881,-0.002220,0.007403
2010-09-05 16:00:00,0.022738,-0.002263,0.007397
2010-09-06 16:00:00,0.022664,-0.002195,0.007408
2010-09-07 16:00:00,0.022643,-0.002273,0.007388
2010-09-08 16:00:00,0.022557,-0.002159,0.007384
2010-09-09 16:00:00,0.022436,-0.002078,0.007465
2010-09-10 16:00:00,0.022488,-0.002155,0.007606
2010-09-12 16:00:00,0.022561,-0.001988,0.007624
2010-09-13 16:00:00,0.022331,-0.002147,0.007662
2010-09-14 16:00:00,0.022391,-0.001927,0.007486
2010-09-15 16:00:00,0.022448,-0.001978,0.007210
2010-09-16 16:00:00,0.022337,-0.002065,0.007344
2010-09-17 16:00:00,0.022267,-0.002377,0.007109
2010-09-19 16:00:00,0.022514,-0.002506,0.007155
2010-09-20 16:00:00,0.022534,-0.002476,0.007277
2010-09-21 16:00:00,0.022604,-0.002390,0.007215
2010-09-22 16:00:00,0.022501,-0.002285,0.007347
2010-09-23 16:00:00,0.022585,-0.002253,0.007244
2010-09-24 16:00:00,0.022557,-0.002295,0.007330
2010-09-26 16:00:00,0.022601,-0.002130,0.007225
2010-09-27 16:00:00,0.022533,-0.002035,0.007183
2010-09-28 16:00:00,0.022582,-0.002335,0.007347
2010-09-29 16:00:00,0.022649,-0.002529,0.007441
2010-09-30 16:00:00,0.022591,-0.002517,0.007497
2010-10-01 16:00:00,0.022551,-0.002594,0.007441
2010-10-03 16:00:00,0.022669,-0.002436,0.007339
2010-10-04 16:00:00,0.022624,-0.002499,0.007427
2010-10-05 16:00:00,0.022889,-0.002398,0.007646
2010-10-06 16:00:00,0.022836,-0.002449,0.007710
2010-10-07 16:00:00,0.022929,-0.002461,0.007686
2010-10-08 16:00:00,0.022902,-0.002513,0.007642
2010-10-10 16:00:00,0.022985,-0.002650,0.007528
2010-10-11 16:00:00,0.022991,-0.002426,0.007486
2010-10-12 16:00:00,0.022914,-0.002401,0.007341
2010-10-13 16:00:00,0.022907,-0.002518,0.007479
2010-10-14 16:00:00,0.023049,-0.002393,0.007466
2010-10-15 16:00:00,0.023184,-0.002354,0.007418
2010-10-17 16:00:00,0.023285,-0.002492,0.007488
2010-10-18 16:00:00,0.023362,-0.002645,0.007441
2010-10-19 16:00:00,0.023468,-0.002640,0.007460
2010-10-20 16:00:00,0.023655,-0.002599,0.007475
2010-10-21 16:00:00,0.023526,-0.002520,0.007490
2010-10-22 16:00:00,0.023520,-0.002476,0.007444
2010-10-24 16:00:00,0.023724,-0.002549,0.007532
2010-10-25 16:00:00,0.023825,-0.002581,0.007439
2010-10-26 16:00:00,0.023712,-0.002632,0.007316
2010-10-27 16:00:00,0.023701,-0.002619,0.007306
2010-10-28 16:00:00,0.023534,-0.002843,0.007446
2010-10-29 16:00:00,0.023641,-0.002861,0.007422
2010-10-31 16:00:00,0.023545,-0.002935,0.007428
2010-11-01 16:00:00,0.023382,-0.002940,0.007606
2010-11-02 16:00:00,0.023389,-0.002987,0.007551
2010-11-03 16:00:00,0.023308,-0.002916,0.007618
2010-11-04 16:00:00,0.023441,-0.002831,0.007801
2010-11-05 16:00:00,0.023406,-0.002905,0.007803
2010-11-07 16:00:00,0.023533,-0.002889,0.007917
2010-11-08 16:00:00,0.023556,-0.002783,0.007782
2010-11-09 16:00:00,0.023464,-0.002696,0.007734
2010-11-10 16:00:00,0.023308,-0.002609,0.007816
2010-11-11 16:00:00,0.023380,-0.002847,0.007865
2010-11-12 16:00:00,0.023516,-0.002891,0.007771
2010-11-14 16:00:00,0.023487,-0.002760,0.007811
2010-11-15 16:00:00,0.023549,-0.002847,0.007722
2010-11-16 16:00:00,0.023628,-0.002923,0.007625
2010-11-17 16:00:00,0.023619,-0.002821,0.007610
2010-11-18 16:00:00,0.023743,-0.002968,0.007614
2010-11-19 16:00:00,0.023722,-0.002907,0.007678
2010-11-21 16:00:00,0.023946,-0.003029,0.007614
2010-11-22 16:00:00,0.023834,-0.002955,0.007545
2010-11-23 16:00:00,0.023824,-0.003085,0.007484
2010-11-24 16:00:00,0.023950,-0.002960,0.007380
2010-11-25 16:00:00,0.023878,-0.002963,0.007296
2010-11-26 16:00:00,0.023724,-0.002894,0.007160
2010-11-28 16:00:00,0.023659,-0.002813,0.007194
2010-11-29 16:00:00,0.023532,-0.002887,0.007170
2010-11-30 16:00:00,0.023550,-0.002798,0.007051
2010-12-01 16:00:00,0.023577,-0.002599,0.007095
2010-12-02 16:00:00,0.023618,-0.002426,0.007026
2010-12-03 16:00:00,0.023506,-0.002353,0.007033
2010-12-05 16:00:00,0.023482,-0.002586,0.007062
2010-12-06 16:00:00,0.023598,-0.002642,0.006997
2010-12-07 16:00:00,0.023668,-0.002747,0.007004
2010-12-08 16:00:00,0.023654,-0.002671,0.006950
2010-12-09 16:00:00,0.023760,-0.002640,0.007044
2010-12-10 16:00:00,0.023924,-0.002716,0.006900
2010-12-12 16:00:00,0.023831,-0.002666,0.006839
2010-12-13 16:00:00,0.023743,-0.002750,0.006632
2010-12-14 16:00:00,0.023768,-0.002600,0.006673
2010-12-15 16:00:00,0.023760,-0.002475,0.006546
2010-12-16 16:00:00,0.023640,-0.002443,0.006506
2010-12-17 16:00:00,0.023796,-0.002440,0.006428
2010-12-19 16:00:00,0.023553,-0.002454,0.006446
2010-12-20 16:00:00,0.023567,-0.002604,0.006462
2010-12-21 16:00:00,0.023520,-0.002602,0.006533
2010-12-22 16:00:00,0.023458,-0.002607,0.006603
2010-12-23 16:00:00,0.023463,-0.002591,0.006686
2010-12-24 16:00:00,0.023619,-0.002456,0.006724
2010-12-26 16:00:00,0.023745,-0.002429,0.006867
2010-12-27 16:00:00,0.023592,-0.002518,0.006975
2010-12-28 16:00:00,0.023469,-0.002551,0.007192
2010-12-29 16:00:00,0.023525,-0.002435,0.007017
2010-12-30 16:00:00,0.023700,-0.002400,0.006899
2010-12-31 16:00:00,0.023722,-0.002488,0.006756
2011-01-02 16:00:00,0.023590,-0.002432,0.006792
2011-01-03 16:00:00,0.023464,-0.002249,0.006609
2011-01-04 16:00:00,0.023481,-0.002353,0.006548
2011-01-05 16:00:00,0.023384,-0.002462,0.006559
2011-01-06 16:00:00,0.023580,-0.002480,0.006560
2011-01-07 16:00:00,0.023555,-0.002542,0.006643
2011-01-09 16:00:00,0.023497,-0.002523,0.006647
2011-01-10 16:00:00,0.023478,-0.002327,0.006453
2011-01-11 16:00:00,0.023478,-0.002365,0.006463
2011-01-12 16:00:00,0.023630,-0.002314,0.006575
2011-01-13 16:00:00,0.023481,-0.002332,0.006484
2011-01-14 16:00:00,0.023498,-0.002240,0.006585
2011-01-16 16:00:00,0.023485,-0.002367,0.006448
2011-01-17 16:00:00,0.023693,-0.002512,0.006498
2011-01-18 16:00:00,0.023615,-0.002624,0.006481
2011-01-19 16:00:00,0.023593,-0.002778,0.006376
2011-01-20 16:00:00,0.023405,-0.002791,0.006562
2011-01-21 16:00:00,0.023489,-0.002852,0.006520
2011-01-23 16:00:00,0.023387,-0.002983,0.006464
2011-01-24 16:00:00,0.023335,-0.002909,0.006533
2011-01-25 16:00:00,0.023244,-0.002768,0.006680
2011-01-26 16:00:00,0.023304,-0.002904,0.006633
2011-01-27 16:00:00,0.023401,-0.002997,0.006751
2011-01-28 16:00:00,0.023339,-0.003016,0.006684
2011-01-30 16:00:00,0.023430,-0.002935,0.006652
2011-01-31 16:00:00,0.023588,-0.003022,0.006689
2011-02-01 16:00:00,0.023547,-0.002984,0.006758
2011-02-02 16:00:00,0.023484,-0.003063,0.006773
2011-02-03 16:00:00,0.023644,-0.003096,0.006707
2011-02-04 16:00:00,0.023679,-0.003063,0.006729
2011-02-06 16:00:00,0.023714,-0.003062,0.006608
2011-02-07 16:00:00,0.023836,-0.003066,0.006714
2011-02-08 16:00:00,0.023868,-0.002939,0.006619
2011-02-09 16:00:00,0.023938,-0.002983,0.006514
2011-02-10 16:00:00,0.023973,-0.002998,0.006464
2011-02-11 16:00:00,0.023891,-0.003115,0.006602
2011-02-13 16:00:00,0.023797,-0.002985,0.006610
2011-02-14 16:00:00,0.023870,-0.003061,0.006513
2011-02-15 16:00:00,0.023830,-0.002923,0.006427
2011-02-16 16:00:00,0.023863,-0.002875,0.006580
2011-02-17 16:00:00,0.023844,-0.002961,0.006662
2011-02-18 16:00:00,0.023811,-0.002953,0.006663
2011-02-20 16:00:00,0.023784,-0.002761,0.006728
2011-02-21 16:00:00,0.023734,-0.002838,0.006654
2011-02-22 16:00:00,0.023555,-0.002806,0.006485
2011-02-23 16:00:00,0.023547,-0.002923,0.006311
2011-02-24 16:00:00,0.023656,-0.003004,0.006300
2011-02-25 16:00:00,0.023510,-0.003009,0.006265
2011-02-27 16:00:00,0.023424,-0.002983,0.006324
2011-02-28 16:00:00,0.023447,-0.002906,0.006406
2011-03-01 16:00:00,0.023597,-0.002752,0.006459
2011-03-02 16:00:00,0.023668,-0.002765,0.006421
2011-03-03 16:00:00,0.023690,-0.002824,0.006625
2011-03-04 16:00:00,0.023769,-0.002842,0.006569
2011-03-06 16:00:00,0.023774,-0.003049,0.006441
2011-03-07 16:00:00,0.023783,-0.003067,0.006610
2011-03-08 16:00:00,0.023879,-0.002930,0.006763
2011-03-09 16:00:00,0.023840,-0.003059,0.006621
2011-03-10 16:00:00,0.023813,-0.003130,0.006616
2011-03-11 16:00:00,0.023909,-0.003100,0.006633
2011-03-13 16:00:00,0.023777,-0.003031,0.006793
2011-03-14 16:00:00,0.023655,-0.002968,0.006619
2011-03-15 16:00:00,0.023656,-0.002871,0.006594
2011-03-16 16:00:00,0.023775,-0.002829,0.006679
2011-03-17 16:00:00,0.023756,-0.002855,0.006678
2011-03-18 16:00:00,0.023615,-0.002852,0.006754
2011-03-20 16:00:00,0.023567,-0.002672,0.006783
2011-03-21 16:00:00,0.023547,-0.002781,0.006767
2011-03-22 16:00:00,0.023449,-0.002785,0.006724
2011-03-23 16:00:00,0.023375,-0.002911,0.006771
2011-03-24 16:00:00,0.023229,-0.003004,0.006806
2011-03-25 16:00:00,0.023341,-0.002999,0.006747
2011-03-27 16:00:00,0.023349,-0.002967,0.006646
2011-03-28 16:00:00,0.023308,-0.002964,0.006656
2011-03-29 16:00:00,0.023268,-0.003070,0.006628
2011-03-30 16:00:00,0.023380,-0.003050,0.006621
2011-03-31 16:00:00,0.023263,-0.002867,0.006763
2011-04-01 16:00:00,0.023333,-0.002988,0.006778
2011-04-03 16:00:00,0.023374,-0.003086,0.006584
2011-04-04 16:00:00,0.023289,-0.003109,0.006619
2011-04-05 16:00:00,0.023218,-0.003040,0.006614
2011-04-06 16:00:00,0.023207,-0.003075,0.006719
2011-04-07 16:00:00,0.023133,-0.003072,0.006828
2011-04-08 16:00:00,0.023074,-0.003132,0.006575
2011-04-10 16:00:00,0.022902,-0.003052,0.006556
2011-04-11 16:00:00,0.022791,-0.003070,0.006621
2011-04-12 16:00:00,0.023011,-0.003068,0.006542
2011-04-13 16:00:00,0.023105,-0.003226,0.006553
2011-04-14 16:00:00,0.023040,-0.003125,0.006604
2011-04-15 16:00:00,0.022953,-0.003164,0.006667
2011-04-17 16:00:00,0.022874,-0.003029,0.006545
2011-04-18 16:00:00,0.022916,-0.003141,0.006462
2011-04-19 16:00:00,0.023017,-0.003178,0.006569
2011-04-20 16:00:00,0.023099,-0.003043,0.006501
2011-04-21 16:00:00,0.023164,-0.002920,0.006516
2011-04-22 16:00:00,0.023217,-0.002781,0.006451
2011-04-24 16:00:00,0.023400,-0.002569,0.006493
2011-04-25 16:00:00,0.023369,-0.002522,0.006481
2011-04-26 16:00:00,0.023577,-0.002397,0.006501
2011-04-27 16:00:00,0.023588,-0.002621,0.006523
2011-04-28 16:00:00,0.023587,-0.002567,0.006474
2011-04-29 16:00:00,0.023473,-0.002559,0.006375
2011-05-01 16:00:00,0.023358,-0.002384,0.006353
2011-05-02 16:00:00,0.023330,-0.002377,0.006338
2011-05-03 16:00:00,0.023490,-0.002471,0.006597
2011-05-04 16:00:00,0.023412,-0.002496,0.006652
2011-05-05 16:00:00,0.023550,-0.002353,0.006661
2011-05-06 16:00:00,0.023683,-0.002320,0.006590
2011-05-08 16:00:00,0.023676,-0.002248,0.006659
2011-05-09 16:00:00,0.023714,-0.002422,0.006470
2011-05-10 16:00:00,0.023851,-0.002457,0.006432
2011-05-11 16:00:00,0.023847,-0.002461,0.006487
2011-05-12 16:00:00,0.023878,-0.002477,0.006401
2011-05-13 16:00:00,0.023734,-0.002521,0.006455
2011-05-15 16:00:00,0.023709,-0.002526,0.006272
2011-05-16 16:00:00,0.023710,-0.002407,0.006354
2011-05-17 16:00:00,0.023617,-0.002431,0.006267
2011-05-18 16:00:00,0.023664,-0.002395,0.006233
2011-05-19 16:00:00,0.023631,-0.002435,0.006123
2011-05-20 16:00:00,0.023635,-0.002375,0.006210
2011-05-22 16:00:00,0.023683,-0.002408,0.006236
2011-05-23 16:00:00,0.023615,-0.002347,0.006345
2011-05-24 16:00:00,0.023522,-0.002369,0.006248
2011-05-25 16:00:00,0.023468,-0.002420,0.006371
2011-05-26 16:00:00,0.023662,-0.002181,0.006419
2011-05-27 16:00:00,0.023485,-0.002176,0.006369
2011-05-29 16:00:00,0.023576,-0.002323,0.006120
2011-05-30 16:00:00,0.023656,-0.002279,0.006061
2011-05-31 16:00:00,0.023718,-0.002330,0.006122
2011-06-01 16:00:00,0.023712,-0.002148,0.005976
2011-06-02 16:00:00,0.023522,-0.002124,0.005934
2011-06-03 16:00:00,0.023490,-0.002212,0.005732
2011-06-05 16:00:00,0.023358,-0.002064,0.005744
2011-06-06 16:00:00,0.023180,-0.002111,0.005831
2011-06-07 16:00:00,0.023236,-0.002080,0.005749
2011-06-08 16:00:00,0.023098,-0.002081,0.005818
2011-06-09 16:00:00,0.023063,-0.002043,0.005820
2011-06-10 16:00:00,0.022918,-0.001949,0.005822
2011-06-12 16:00:00,0.022966,-0.001868,0.005775
2011-06-13 16:00:00,0.023188,-0.001922,0.005788
2011-06-14 16:00:00,0.023155,-0.001938,0.005710
2011-06-15 16:00:00,0.023060,-0.001781,0.005766
2011-06-16 16:00:00,0.023148,-0.001656,0.005799
2011-06-17 16:00:00,0.023210,-0.001776,0.005802
2011-06-19 16:00:00,0.023350,-0.001613,0.005712
2011-06-20 16:00:00,0.023314,-0.001697,0.005860
2011-06-21 16:00:00,0.023285,-0.001705,0.006033
2011-06-22 16:00:00,0.023303,-0.001769,0.005888
2011-06-23 16:00:00,0.023337,-0.001756,0.005915
2011-06-24 16:00:00,0.023447,-0.001855,0.005935
2011-06-26 16:00:00,0.023446,-0.001781,0.006159
2011-06-27 16:00:00,0.023449,-0.001676,0.006151
2011-06-28 16:00:00,0.023511,-0.001617,0.006181
2011-06-29 16:00:00,0.023590,-0.001746,0.006343
2011-06-30 16:00:00,0.023540,-0.001946,0.006470
2011-07-01 16:00:00,0.023451,-0.001817,0.006406
2011-07-03 16:00:00,0.023433,-0.001897,0.006460
2011-07-04 16:00:00,0.023466,-0.001844,0.006408
2011-07-05 16:00:00,0.023503,-0.001790,0.006376
2011-07-06 16:00:00,0.023314,-0.001858,0.006423
2011-07-07 16:00:00,0.023196,-0.002040,0.006532
2011-07-08 16:00:00,0.023287,-0.002277,0.006625
2011-07-10 16:00:00,0.023252,-0.002230,0.006705
2011-07-11 16:00:00,0.023153,-0.002347,0.006737
2011-07-12 16:00:00,0.023188,-0.002199,0.006433
2011-07-13 16:00:00,0.023154,-0.002077,0.006312
2011-07-14 16:00:00,0.023141,-0.002020,0.006287
2011-07-15 16:00:00,0.023296,-0.002146,0.006300
2011-07-17 16:00:00,0.023236,-0.002220,0.006144
2011-07-18 16:00:00,0.023280,-0.002173,0.006151
2011-07-19 16:00:00,0.023164,-0.002230,0.006152
2011-07-20 16:00:00,0.023145,-0.002196,0.006171
2011-07-21 16:00:00,0.023122,-0.002100,0.006202
2011-07-22 16:00:00,0.023249,-0.002128,0.006330
2011-07-24 16:00:00,0.023304,-0.002145,0.006282
2011-07-25 16:00:00,0.023280,-0.002121,0.006264
2011-07-26 16:00:00,0.023376,-0.002026,0.006329
2011-07-27 16:00:00,0.023400,-0.001926,0.006259
2011-07-28 16:00:00,0.023531,-0.001911,0.006154
2011-07-29 16:00:00,0.023441,-0.001897,0.005848
2011-07-31 16:00:00,0.023556,-0.001734,0.005886
2011-08-01 16:00:00,0.023518,-0.001712,0.005887
2011-08-02 16:00:00,0.023644,-0.001790,0.006039
2011-08-03 16:00:00,0.023661,-0.001635,0.006085
2011-08-04 16:00:00,0.023578,-0.001822,0.006250
2011-08-05 16:00:00,0.023498,-0.001829,0.006330
2011-08-07 16:00:00,0.023333,-0.001835,0.006280
2011-08-08 16:00:00,0.023279,-0.001897,0.006334
2011-08-09 16:00:00,0.023248,-0.002070,0.006398
2011-08-10 16:00:00,0.023372,-0.002035,0.006368
2011-08-11 16:00:00,0.023444,-0.002194,0.006343
2011-08-12 16:00:00,0.023449,-0.002168,0.006343
2011-08-14 16:00:00,0.023321,-0.002274,0.006340
2011-08-15 16:00:00,0.023266,-0.002314,0.006369
2011-08-16 16:00:00,0.023243,-0.002445,0.006365
2011-08-17 16:00:00,0.023156,-0.002430,0.006366
2011-08-18 16:00:00,0.023135,-0.002508,0.006222
2011-08-19 16:00:00,0.023147,-0.002566,0.006060
2011-08-21 16:00:00,0.023011,-0.002535,0.006056
2011-08-22 16:00:00,0.023161,-0.002533,0.006208
2011-08-23 16:00:00,0.023267,-0.002675,0.006407
2011-08-24 16:00:00,0.023545,-0.002836,0.006326
2011-08-25 16:00:00,0.023607,-0.002925,0.006256
2011-08-26 16:00:00,0.023630,-0.002932,0.006271
2011-08-28 16:00:00,0.023525,-0.002952,0.006198
